Time,Proton_V_nonlin,Proton_Np_nonlin,BX,BY,BZ
2020-01-03T22:04:36.344Z,382.0,4.64,2.65,-4.77,-0.582
2020-01-03T22:06:15.588Z,384.0,3.89,2.7,-4.65,-0.581
2020-01-03T22:07:54.832Z,386.0,5.34,2.26,-4.75,-1.11
2020-01-03T22:09:34.076Z,403.0,5.06,0.425,-3.84,-3.6
2020-01-03T22:11:13.320Z,402.0,5.0,0.617,-4.04,-3.46
2020-01-03T22:12:52.564Z,399.0,4.82,1.34,-3.53,-3.61
2020-01-03T22:14:31.808Z,396.0,4.9,1.35,-4.69,-1.68
2020-01-03T22:16:11.052Z,390.0,4.67,3.01,-3.83,1.6
2020-01-03T22:17:50.296Z,394.0,2.48,3.31,-2.39,3.12
2020-01-03T22:19:29.540Z,384.0,3.32,3.56,-2.51,2.62
2020-01-03T22:21:08.784Z,383.0,3.14,3.21,-2.35,1.95
2020-01-03T22:22:48.028Z,403.0,3.98,1.63,-4.33,-0.254
2020-01-03T22:24:24.170Z,398.0,4.84,2.24,-3.94,0.31
2020-01-03T22:26:03.414Z,390.0,4.4,3.24,-3.1,1.52
2020-01-03T22:27:42.659Z,388.0,3.74,3.2,-2.86,1.56
2020-01-03T22:29:21.903Z,395.0,5.18,2.27,-4.12,-0.758
2020-01-03T22:31:01.147Z,398.0,4.88,1.74,-4.12,-1.75
2020-01-03T22:32:40.391Z,396.0,5.01,1.96,-4.06,-1.45
2020-01-03T22:34:19.635Z,396.0,4.32,2.05,-4.05,-1.16
2020-01-03T22:35:58.879Z,393.0,3.94,2.37,-4.07,-0.191
2020-01-03T22:37:38.123Z,396.0,4.35,2.32,-3.94,0.33
2020-01-03T22:39:17.367Z,396.0,4.8,1.23,-4.05,-0.691
2020-01-03T22:40:56.611Z,393.0,5.56,1.13,-2.41,0.633
2020-01-03T22:42:35.855Z,386.0,6.5,-0.322,-2.91,-1.43
2020-01-03T22:44:15.099Z,396.0,6.46,-0.846,-2.95,-1.87
2020-01-03T22:45:54.343Z,398.0,6.27,-1.13,-3.13,-2.24
2020-01-03T22:47:33.587Z,398.0,5.75,-1.53,-3.51,-2.73
2020-01-03T22:49:12.831Z,397.0,5.8,-1.99,-2.61,-3.71
2020-01-03T22:50:52.075Z,399.0,5.99,-2.14,-2.01,-3.98
2020-01-03T22:52:31.319Z,401.0,5.78,-2.28,-1.53,-4.08
2020-01-03T22:54:07.462Z,399.0,5.26,-2.48,-1.27,-4.4
2020-01-03T22:55:46.706Z,398.0,5.32,-2.51,-1.58,-4.56
2020-01-03T22:57:25.950Z,396.0,4.97,-2.8,-1.08,-4.65
2020-01-03T22:59:05.194Z,396.0,4.79,-2.79,-0.757,-4.68
2020-01-03T23:00:44.438Z,398.0,5.32,-2.51,-0.833,-4.56
2020-01-03T23:02:23.681Z,397.0,5.21,-2.72,-1.39,-4.62
2020-01-03T23:04:02.925Z,399.0,5.25,-3.09,-1.29,-4.6
2020-01-03T23:05:42.169Z,399.0,4.91,-3.03,-0.873,-4.68
2020-01-03T23:07:21.413Z,398.0,5.3,-3.14,-0.453,-4.61
2020-01-03T23:09:00.657Z,398.0,5.09,-3.26,0.151,-4.56
2020-01-03T23:10:39.901Z,400.0,5.52,-3.3,0.812,-3.89
2020-01-03T23:12:19.145Z,399.0,5.59,-3.11,0.936,-3.72
2020-01-03T23:13:58.388Z,393.0,5.78,-2.08,1.22,-4.39
2020-01-03T23:15:37.632Z,398.0,5.31,-2.63,1.75,-3.56
2020-01-03T23:17:16.876Z,403.0,5.37,-2.96,1.31,-4.0
2020-01-03T23:18:56.120Z,403.0,5.28,-2.75,1.11,-3.96
2020-01-03T23:20:35.363Z,399.0,5.38,-2.48,0.662,-4.01
2020-01-03T23:22:14.607Z,389.0,5.58,-0.627,-0.676,-3.22
2020-01-03T23:27:12.338Z,384.0,2.36,3.21,-1.32,2.49
2020-01-03T23:28:51.582Z,381.0,2.84,3.18,-1.79,2.09
2020-01-03T23:30:30.825Z,383.0,3.76,3.17,-2.34,1.51
2020-01-03T23:32:10.069Z,392.0,2.4,2.26,-3.6,-0.306
2020-01-03T23:33:49.312Z,383.0,2.66,2.77,-3.22,0.177
2020-01-03T23:35:28.556Z,392.0,6.08,3.19,-2.27,0.683
2020-01-03T23:37:07.799Z,394.0,5.99,3.11,-2.21,0.437
2020-01-03T23:38:47.043Z,383.0,4.53,2.99,-2.32,-0.0574
2020-01-03T23:40:26.286Z,395.0,5.94,2.89,-2.16,0.0151
2020-01-03T23:42:05.530Z,392.0,5.81,2.71,-2.43,-0.105
2020-01-03T23:43:44.773Z,391.0,5.82,2.01,-3.13,-1.27
2020-01-03T23:45:24.017Z,387.0,2.7,2.12,-2.91,-1.51
2020-01-03T23:47:03.260Z,386.0,3.98,0.877,-2.09,-2.65
2020-01-03T23:48:42.503Z,409.0,6.08,-2.29,1.86,-1.7
2020-01-03T23:50:21.747Z,404.0,5.84,-2.32,1.44,-2.18
2020-01-03T23:52:00.990Z,401.0,5.85,-2.56,2.26,-2.06
2020-01-03T23:53:40.234Z,399.0,5.61,-2.63,2.57,-2.01
2020-01-03T23:55:19.477Z,401.0,5.83,-2.44,1.77,-1.44
2020-01-03T23:56:58.720Z,394.0,5.2,-2.89,2.13,-1.23
2020-01-03T23:58:37.964Z,395.0,5.92,-3.68,1.1,-0.821
2020-01-04T00:01:56.450Z,396.0,6.02,-2.45,-0.929,-1.07
2020-01-04T00:03:35.694Z,399.0,5.2,-1.72,-1.51,-3.98
2020-01-04T00:05:14.937Z,402.0,4.78,-2.01,-1.27,-4.18
2020-01-04T00:06:54.180Z,404.0,5.08,-2.91,-1.22,-3.33
2020-01-04T00:08:33.424Z,399.0,5.01,-2.28,-0.611,-4.2
2020-01-04T00:10:12.667Z,405.0,2.89,-2.22,-1.39,-3.73
2020-01-04T00:13:31.153Z,410.0,3.06,-1.73,-1.15,-3.79
2020-01-04T00:15:10.397Z,413.0,3.6,-1.3,-1.81,-3.76
2020-01-04T00:16:49.640Z,411.0,3.54,-1.18,-2.23,-3.6
2020-01-04T00:18:28.883Z,412.0,2.64,-0.353,-2.15,-2.88
2020-01-04T00:20:08.126Z,407.0,4.76,-0.03,-2.61,-2.46
2020-01-04T00:21:47.369Z,406.0,5.54,0.193,-2.51,-2.03
2020-01-04T00:23:26.613Z,406.0,5.69,-0.155,-2.44,-2.39
2020-01-04T00:25:05.856Z,410.0,5.48,-0.0577,-2.42,-2.78
2020-01-04T00:26:45.099Z,411.0,2.57,-0.249,-2.23,-2.65
2020-01-04T00:28:24.342Z,401.0,2.29,1.11,-3.6,-0.865
2020-01-04T00:30:03.585Z,397.0,4.6,1.9,-3.31,2.12
2020-01-04T00:31:42.829Z,394.0,3.48,2.58,-3.57,1.8
2020-01-04T00:33:22.072Z,396.0,4.25,2.49,-2.01,2.07
2020-01-04T00:35:01.315Z,403.0,4.02,1.94,1.05,3.29
2020-01-04T00:36:40.558Z,391.0,2.54,2.73,-1.15,3.31
2020-01-04T00:38:19.801Z,395.0,4.0,3.0,-2.52,2.71
2020-01-04T00:39:59.044Z,396.0,3.65,2.62,-1.25,3.93
2020-01-04T00:41:38.287Z,395.0,5.87,1.25,0.971,4.56
2020-01-04T00:43:17.531Z,398.0,5.77,1.6,-0.064,4.56
2020-01-04T00:44:56.774Z,397.0,5.75,1.63,-0.767,4.58
2020-01-04T00:46:32.916Z,395.0,4.85,2.16,-1.16,4.02
2020-01-04T00:48:12.159Z,393.0,4.72,2.77,-1.56,3.4
2020-01-04T00:49:51.402Z,392.0,5.95,3.03,-1.84,3.05
2020-01-04T00:51:30.645Z,393.0,3.76,3.21,-1.82,2.92
2020-01-04T00:53:09.888Z,395.0,3.93,3.32,-1.94,2.73
2020-01-04T00:54:46.030Z,390.0,4.48,3.1,-1.92,3.18
2020-01-04T00:56:25.273Z,392.0,6.07,3.09,-1.8,3.23
2020-01-04T00:58:04.516Z,390.0,5.81,3.38,-1.93,2.87
2020-01-04T00:59:43.759Z,389.0,5.6,2.91,-1.79,3.44
2020-01-04T01:01:23.002Z,392.0,5.77,2.65,-1.85,3.43
2020-01-04T01:04:41.488Z,402.0,5.78,0.484,-0.208,4.35
2020-01-04T01:06:20.731Z,397.0,4.78,0.746,-0.208,4.2
2020-01-04T01:07:59.974Z,401.0,5.46,0.27,-0.426,4.18
2020-01-04T01:09:42.319Z,401.0,5.52,-0.523,-0.262,4.36
2020-01-04T01:11:21.562Z,399.0,5.44,-0.509,-0.292,4.49
2020-01-04T01:13:00.805Z,399.0,3.98,-0.826,-0.547,4.61
2020-01-04T01:14:40.048Z,399.0,4.35,-0.786,-1.42,4.27
2020-01-04T01:16:19.291Z,405.0,4.71,-0.863,-1.62,4.17
2020-01-04T01:17:58.534Z,402.0,3.86,-0.538,-1.54,4.19
2020-01-04T01:19:37.777Z,399.0,4.09,-0.178,-1.23,4.29
2020-01-04T01:21:17.020Z,398.0,3.66,0.801,-1.08,4.09
2020-01-04T01:22:56.263Z,394.0,5.1,1.51,-1.06,3.89
2020-01-04T01:24:35.506Z,396.0,4.91,1.58,-1.05,4.08
2020-01-04T01:26:14.749Z,393.0,5.71,1.89,-0.925,4.21
2020-01-04T01:27:53.992Z,393.0,5.03,1.79,-1.75,4.18
2020-01-04T01:29:33.235Z,393.0,5.38,1.78,-1.71,4.41
2020-01-04T01:31:12.479Z,395.0,5.25,1.67,-2.04,4.43
2020-01-04T01:32:51.722Z,391.0,5.32,2.08,-2.14,4.31
2020-01-04T01:34:30.965Z,391.0,5.4,2.41,-2.14,4.14
2020-01-04T01:36:07.107Z,390.0,5.39,2.65,-2.4,3.84
2020-01-04T01:37:46.350Z,387.0,4.83,2.33,-1.59,4.31
2020-01-04T01:39:25.593Z,389.0,4.26,2.47,-1.95,4.27
2020-01-04T01:41:04.836Z,392.0,5.63,2.41,-2.76,3.85
2020-01-04T01:42:44.079Z,393.0,5.5,3.19,-2.48,3.5
2020-01-04T01:44:23.322Z,387.0,5.02,3.31,-2.86,3.09
2020-01-04T01:46:02.566Z,387.0,5.09,3.44,-3.01,2.66
2020-01-04T01:47:41.809Z,386.0,4.83,3.88,-2.44,2.76
2020-01-04T01:49:21.052Z,394.0,4.49,2.99,-4.01,2.66
2020-01-04T01:51:03.397Z,392.0,3.51,3.1,-3.86,2.71
2020-01-04T01:52:42.640Z,391.0,3.43,3.37,-3.07,3.05
2020-01-04T01:54:21.884Z,389.0,4.51,3.52,-3.44,2.63
2020-01-04T01:56:01.127Z,391.0,4.09,3.44,-3.95,2.23
2020-01-04T01:57:40.370Z,397.0,2.94,3.21,-4.36,1.31
2020-01-04T01:59:19.614Z,391.0,3.33,2.54,-3.94,2.47
2020-01-04T02:00:58.857Z,393.0,4.64,2.94,-4.1,1.8
2020-01-04T02:02:38.100Z,391.0,3.3,2.65,-4.01,1.91
2020-01-04T02:04:17.344Z,392.0,5.12,2.06,-4.79,0.282
2020-01-04T02:05:56.587Z,393.0,5.1,1.79,-4.68,1.3
2020-01-04T02:07:35.831Z,395.0,4.31,1.51,-4.78,1.17
2020-01-04T02:09:15.074Z,393.0,3.8,1.73,-4.7,1.0
2020-01-04T02:10:54.318Z,390.0,4.66,2.08,-4.54,1.22
2020-01-04T02:12:33.561Z,389.0,4.86,1.78,-4.67,1.36
2020-01-04T02:14:12.805Z,389.0,3.78,1.63,-4.87,0.947
2020-01-04T02:15:52.048Z,386.0,4.73,1.59,-4.82,0.865
2020-01-04T02:17:28.190Z,386.0,3.86,1.49,-4.79,0.602
2020-01-04T02:19:07.434Z,386.0,3.07,2.13,-4.38,0.752
2020-01-04T02:20:46.678Z,384.0,4.26,2.85,-3.96,1.09
2020-01-04T02:22:25.921Z,382.0,2.75,2.74,-3.96,1.14
2020-01-04T02:24:05.165Z,378.0,2.91,2.77,-3.82,1.22
2020-01-04T02:27:23.652Z,384.0,3.87,2.91,-3.2,1.51
2020-01-04T02:29:02.895Z,383.0,3.16,3.18,-3.0,1.13
2020-01-04T02:30:42.139Z,384.0,3.65,3.67,-1.78,1.7
2020-01-04T02:32:21.383Z,383.0,3.95,3.88,-0.577,1.86
2020-01-04T02:34:00.626Z,379.0,3.13,3.58,-0.0419,2.34
2020-01-04T02:35:39.870Z,380.0,2.37,3.19,0.0476,2.94
2020-01-04T02:37:19.114Z,379.0,3.31,3.99,-0.893,1.19
2020-01-04T02:38:58.357Z,376.0,2.49,4.01,-1.35,0.404
2020-01-04T02:40:37.601Z,380.0,3.78,4.11,-0.537,1.48
2020-01-04T02:42:16.845Z,381.0,3.59,4.15,-1.05,0.955
2020-01-04T02:43:56.088Z,381.0,2.85,4.07,-1.33,1.02
2020-01-04T02:45:35.332Z,377.0,2.82,4.03,-1.39,0.885
2020-01-04T02:47:11.474Z,379.0,2.74,4.18,-0.986,0.838
2020-01-04T02:48:50.718Z,371.0,2.2,4.35,-0.323,0.787
2020-01-04T02:50:29.962Z,369.0,1.75,4.48,-0.318,0.168
2020-01-04T02:52:09.206Z,370.0,1.86,4.39,-0.313,-0.613
2020-01-04T02:53:48.449Z,372.0,2.69,4.17,-0.591,-0.907
2020-01-04T02:55:27.693Z,375.0,2.52,3.87,-1.37,-0.869
2020-01-04T02:57:06.937Z,375.0,2.73,3.29,-2.12,-0.977
2020-01-04T02:58:46.180Z,376.0,2.95,3.19,-2.12,-1.11
2020-01-04T03:00:25.424Z,378.0,3.78,2.98,-2.41,-1.43
2020-01-04T03:02:04.668Z,379.0,3.84,2.9,-2.04,-1.87
2020-01-04T03:03:43.912Z,379.0,3.56,2.94,-2.01,-1.85
2020-01-04T03:05:23.155Z,386.0,3.41,2.49,-2.82,-0.862
2020-01-04T03:07:02.399Z,379.0,2.15,2.78,-1.86,-1.84
2020-01-04T03:08:41.643Z,379.0,2.19,2.7,-2.09,-1.64
2020-01-04T03:10:20.887Z,384.0,3.26,2.21,-2.25,-1.09
2020-01-04T03:12:00.131Z,383.0,2.14,2.34,-2.56,-0.902
2020-01-04T03:13:39.374Z,386.0,2.31,2.54,-2.88,-1.15
2020-01-04T03:16:57.862Z,387.0,1.54,2.04,-2.69,0.038
2020-01-04T03:18:37.106Z,389.0,2.16,2.08,-2.53,-0.43
2020-01-04T03:20:16.350Z,392.0,2.43,1.68,-2.44,-0.887
2020-01-04T03:21:55.593Z,390.0,4.23,2.53,-1.85,0.964
2020-01-04T03:23:34.837Z,392.0,3.34,2.99,-1.38,2.54
2020-01-04T03:25:14.081Z,397.0,4.51,3.1,-1.53,2.37
2020-01-04T03:26:53.325Z,390.0,3.99,3.15,-1.34,2.46
2020-01-04T03:28:32.569Z,394.0,3.83,3.09,-1.29,2.4
2020-01-04T03:30:11.813Z,392.0,2.31,3.03,-1.58,2.01
2020-01-04T03:33:30.300Z,391.0,2.43,3.13,-2.01,1.96
2020-01-04T03:35:09.544Z,389.0,4.03,3.12,-1.95,1.52
2020-01-04T03:36:48.788Z,389.0,3.09,3.11,-1.49,1.77
2020-01-04T03:38:28.032Z,392.0,3.06,3.38,-1.31,1.48
2020-01-04T03:40:07.276Z,389.0,3.11,3.36,-1.6,1.42
2020-01-04T03:41:46.519Z,387.0,1.74,2.58,-1.62,2.34
2020-01-04T03:50:02.739Z,390.0,3.53,3.78,-1.27,1.47
2020-01-04T03:51:41.983Z,387.0,3.44,3.76,-1.58,1.19
2020-01-04T03:53:21.226Z,388.0,3.61,3.71,-1.63,1.01
2020-01-04T03:55:00.470Z,386.0,3.95,3.62,-1.52,0.894
2020-01-04T03:56:39.714Z,385.0,3.97,3.4,-1.8,0.756
2020-01-04T03:58:18.958Z,386.0,4.44,2.98,-2.46,0.212
2020-01-04T03:59:58.202Z,377.0,2.08,3.54,-1.77,0.425
2020-01-04T04:03:16.690Z,378.0,1.96,3.44,-2.3,-0.168
2020-01-04T04:04:55.934Z,380.0,1.67,3.37,-2.58,-0.472
2020-01-04T04:06:35.178Z,381.0,1.56,3.16,-2.83,-0.649
2020-01-04T04:08:14.421Z,381.0,1.45,3.24,-2.88,-0.708
2020-01-04T04:09:50.564Z,382.0,1.58,3.32,-2.81,-0.815
2020-01-04T04:11:29.808Z,381.0,1.36,2.83,-2.75,-1.09
2020-01-04T04:13:09.052Z,394.0,2.68,2.77,-2.89,-1.15
2020-01-04T04:14:48.296Z,396.0,3.86,2.34,-2.92,-1.27
2020-01-04T04:16:27.540Z,99999.9,2.56,2.81,-2.62,-0.825
2020-01-04T04:18:06.784Z,391.0,3.07,2.83,-2.51,-1.07
2020-01-04T04:19:46.027Z,387.0,3.37,2.87,-2.45,-1.05
2020-01-04T04:21:28.373Z,99999.9,3.23,2.85,-2.34,-1.06
2020-01-04T04:23:07.617Z,398.0,4.3,2.56,-2.3,-1.33
2020-01-04T04:24:46.860Z,394.0,4.3,2.25,-2.23,-1.55
2020-01-04T04:26:26.104Z,393.0,3.58,2.12,-2.7,-1.74
2020-01-04T04:28:05.348Z,392.0,4.38,2.14,-1.58,-1.33
2020-01-04T04:29:44.592Z,395.0,3.9,2.45,-1.5,-1.24
2020-01-04T04:31:23.836Z,394.0,4.11,2.45,-1.42,-1.25
2020-01-04T04:33:03.080Z,384.0,4.72,1.51,-1.08,-1.23
2020-01-04T04:34:42.324Z,387.0,4.38,0.545,-1.5,-2.32
2020-01-04T04:36:21.568Z,387.0,4.2,1.01,-1.3,-2.39
2020-01-04T04:38:00.812Z,385.0,3.55,1.46,-1.17,-2.08
2020-01-04T04:39:36.955Z,389.0,4.41,1.82,-1.32,-0.986
2020-01-04T04:41:16.198Z,389.0,4.3,2.47,-1.09,-0.359
2020-01-04T04:42:55.442Z,391.0,4.1,2.58,-1.28,-0.0715
2020-01-04T04:44:34.686Z,388.0,4.21,3.0,-1.13,-0.0122
2020-01-04T04:46:13.930Z,389.0,4.18,3.04,-1.19,0.196
2020-01-04T04:47:50.073Z,390.0,4.19,2.89,-0.923,0.0563
2020-01-04T04:49:29.317Z,392.0,4.18,2.73,-0.668,-1.1
2020-01-04T04:51:08.561Z,394.0,3.99,2.34,-0.561,-1.38
2020-01-04T04:52:47.805Z,393.0,3.94,2.02,-0.443,-1.68
2020-01-04T04:54:27.049Z,388.0,3.92,3.03,0.305,-0.0485
2020-01-04T04:56:06.293Z,387.0,4.04,3.16,0.173,-0.0205
2020-01-04T04:57:45.537Z,388.0,4.03,3.15,-0.287,0.396
2020-01-04T04:59:24.780Z,390.0,3.69,3.03,0.132,0.00837
2020-01-04T05:01:04.024Z,386.0,3.99,2.77,0.606,-0.0046
2020-01-04T05:02:46.370Z,395.0,3.44,2.99,0.552,-0.258
2020-01-04T05:04:25.614Z,387.0,4.0,2.67,0.225,-0.103
2020-01-04T05:06:04.858Z,386.0,4.04,3.09,-0.432,-0.115
2020-01-04T05:07:44.102Z,388.0,4.18,3.11,-0.191,-0.275
2020-01-04T05:09:23.346Z,388.0,4.05,3.11,-0.359,-0.411
2020-01-04T05:11:02.589Z,388.0,4.01,3.03,-0.363,-0.506
2020-01-04T05:12:41.833Z,391.0,4.16,2.33,-1.3,-0.811
2020-01-04T05:14:21.077Z,385.0,4.11,1.21,-2.42,-0.624
2020-01-04T05:16:00.321Z,378.0,4.09,2.33,-1.5,-0.986
2020-01-04T05:17:39.565Z,377.0,4.26,2.22,-1.61,-0.66
2020-01-04T05:19:18.809Z,378.0,4.39,2.32,-1.62,-0.229
2020-01-04T05:20:54.952Z,377.0,4.4,1.82,-1.8,-0.309
2020-01-04T05:22:34.196Z,387.0,3.32,0.811,-2.63,-1.35
2020-01-04T05:24:13.440Z,384.0,3.73,1.69,-2.58,-0.563
2020-01-04T05:25:52.684Z,381.0,4.27,2.02,-2.41,-0.133
2020-01-04T05:27:31.928Z,380.0,4.1,1.93,-2.42,-0.259
2020-01-04T05:30:47.314Z,363.0,3.97,1.47,-2.63,-0.372
2020-01-04T05:32:26.558Z,381.0,2.66,1.25,-2.74,-0.323
2020-01-04T05:34:05.802Z,382.0,3.6,1.54,-2.56,0.199
2020-01-04T05:35:45.046Z,376.0,2.49,2.19,-2.56,-0.888
2020-01-04T05:37:24.290Z,385.0,4.2,2.44,-0.765,-1.75
2020-01-04T05:39:03.534Z,385.0,4.35,2.5,-1.55,-0.905
2020-01-04T05:40:42.778Z,382.0,4.31,2.5,-1.4,-0.673
2020-01-04T05:42:22.022Z,377.0,3.08,2.25,-1.67,-0.456
2020-01-04T05:44:01.266Z,386.0,4.21,2.19,-1.66,-0.158
2020-01-04T05:45:40.510Z,387.0,4.05,1.85,-1.94,0.107
2020-01-04T05:47:19.754Z,388.0,4.28,1.93,-1.82,-0.0224
2020-01-04T05:48:58.998Z,387.0,4.15,2.18,-1.47,-0.0786
2020-01-04T05:50:38.242Z,387.0,4.22,2.28,-1.19,0.312
2020-01-04T05:52:17.486Z,384.0,3.64,2.35,-1.28,0.261
2020-01-04T05:53:56.730Z,388.0,4.28,2.18,-1.16,0.406
2020-01-04T05:55:35.974Z,388.0,4.27,2.19,-1.08,0.171
2020-01-04T05:57:15.218Z,388.0,2.64,1.73,-1.11,1.55
2020-01-04T05:58:54.462Z,387.0,3.84,1.84,-1.05,1.73
2020-01-04T06:00:33.706Z,388.0,3.27,1.84,-0.926,1.73
2020-01-04T06:02:12.950Z,99999.9,2.68,1.63,-0.599,1.8
2020-01-04T06:03:52.194Z,388.0,3.85,1.76,-0.495,1.75
2020-01-04T06:05:31.438Z,391.0,3.86,2.25,-0.421,1.78
2020-01-04T06:07:10.682Z,388.0,3.03,2.16,-0.317,1.78
2020-01-04T06:08:49.926Z,388.0,3.29,2.12,-0.107,1.74
2020-01-04T06:10:29.170Z,387.0,2.78,1.99,0.0277,1.74
2020-01-04T06:12:08.414Z,384.0,2.73,2.08,0.0141,1.49
2020-01-04T06:13:47.658Z,385.0,3.01,2.08,0.0697,1.39
2020-01-04T06:15:26.902Z,386.0,3.49,2.11,0.234,1.4
2020-01-04T06:17:06.146Z,386.0,2.96,2.16,0.371,1.49
2020-01-04T06:18:45.390Z,391.0,3.37,2.02,0.622,1.54
2020-01-04T06:20:24.634Z,387.0,3.4,2.17,0.914,1.14
2020-01-04T06:22:03.878Z,391.0,3.37,2.08,0.964,1.22
2020-01-04T06:23:43.122Z,383.0,2.77,2.35,0.966,0.416
2020-01-04T06:25:22.366Z,99999.9,2.49,2.47,0.758,0.18
2020-01-04T06:27:01.610Z,388.0,3.69,2.38,1.03,0.564
2020-01-04T06:28:40.854Z,389.0,3.63,2.32,1.03,0.454
2020-01-04T06:30:20.098Z,391.0,2.0,2.32,1.02,0.633
2020-01-04T06:31:59.342Z,387.0,2.48,2.44,1.14,0.578
2020-01-04T06:33:38.586Z,387.0,3.3,2.38,1.34,0.224
2020-01-04T06:35:17.830Z,387.0,3.41,2.35,1.38,0.0945
2020-01-04T06:36:57.074Z,387.0,2.94,2.25,1.43,0.37
2020-01-04T06:38:36.318Z,393.0,3.84,1.9,1.69,0.658
2020-01-04T06:40:12.461Z,394.0,3.85,1.52,2.0,0.922
2020-01-04T06:41:51.705Z,388.0,2.33,2.03,1.65,0.533
2020-01-04T06:43:30.949Z,388.0,3.87,2.01,1.74,0.952
2020-01-04T06:45:10.193Z,388.0,3.25,1.98,1.73,1.02
2020-01-04T06:46:49.437Z,387.0,2.74,1.99,1.67,1.06
2020-01-04T06:48:28.681Z,389.0,2.32,1.67,2.23,0.841
2020-01-04T06:50:07.925Z,389.0,3.09,1.39,2.19,1.43
2020-01-04T06:51:47.169Z,392.0,3.89,1.03,2.22,1.67
2020-01-04T06:53:26.413Z,389.0,3.77,2.06,1.92,0.7
2020-01-04T06:56:44.901Z,389.0,3.86,2.63,0.704,-1.55
2020-01-04T06:58:24.145Z,388.0,3.91,1.79,-0.0578,-2.39
2020-01-04T07:00:03.389Z,383.0,3.51,1.34,-0.849,-2.57
2020-01-04T07:01:42.633Z,383.0,3.67,1.39,-0.701,-2.62
2020-01-04T07:03:21.877Z,382.0,3.59,2.0,-0.409,-2.22
2020-01-04T07:05:01.121Z,382.0,3.74,2.47,0.092,-1.68
2020-01-04T07:06:40.365Z,384.0,3.78,2.5,0.442,-1.46
2020-01-04T07:08:19.609Z,383.0,3.69,2.27,1.33,-0.857
2020-01-04T07:09:58.853Z,382.0,3.84,2.12,1.25,-1.1
2020-01-04T07:11:38.097Z,383.0,3.79,2.19,1.29,-1.13
2020-01-04T07:13:17.341Z,380.0,3.64,2.05,1.16,-1.17
2020-01-04T07:14:56.585Z,384.0,4.03,2.35,1.22,-1.06
2020-01-04T07:16:35.829Z,394.0,3.15,2.76,2.06,-0.861
2020-01-04T07:18:11.972Z,392.0,3.0,2.75,1.94,-0.778
2020-01-04T07:19:51.216Z,368.0,2.69,2.13,0.489,-0.75
2020-01-04T07:21:30.460Z,385.0,3.75,2.49,0.175,-1.3
2020-01-04T07:23:09.704Z,385.0,3.61,2.52,-0.48,-1.66
2020-01-04T07:24:48.948Z,386.0,3.69,2.26,-0.57,-1.38
2020-01-04T07:26:28.192Z,388.0,3.62,2.3,-0.417,-1.26
2020-01-04T07:28:07.436Z,387.0,3.57,2.03,-0.44,-1.26
2020-01-04T07:29:46.680Z,387.0,3.88,1.46,-1.06,-1.64
2020-01-04T07:31:25.924Z,385.0,3.92,1.53,-1.16,-1.51
2020-01-04T07:33:05.168Z,387.0,3.76,1.72,-1.36,-1.15
2020-01-04T07:34:44.412Z,384.0,3.92,1.62,-1.46,-0.96
2020-01-04T07:36:23.656Z,384.0,3.91,1.49,-1.81,-0.722
2020-01-04T07:38:02.900Z,386.0,3.66,1.69,-1.94,-0.526
2020-01-04T07:39:42.144Z,384.0,3.73,0.709,-2.32,0.0713
2020-01-04T07:41:21.388Z,384.0,3.5,0.689,-2.24,-0.467
2020-01-04T07:43:00.632Z,383.0,3.92,0.774,-1.82,-0.66
2020-01-04T07:44:39.876Z,385.0,3.95,0.731,-1.62,-0.522
2020-01-04T07:46:19.120Z,385.0,3.92,0.669,-1.74,-0.614
2020-01-04T07:47:55.263Z,382.0,3.75,-0.0018,-1.93,0.933
2020-01-04T07:49:34.507Z,385.0,3.11,0.0728,-2.64,0.369
2020-01-04T07:51:13.751Z,388.0,3.64,0.178,-2.08,0.373
2020-01-04T07:52:52.995Z,386.0,3.85,0.351,-1.86,0.126
2020-01-04T07:54:32.239Z,387.0,3.86,0.305,-1.91,-0.0411
2020-01-04T07:56:11.483Z,387.0,4.12,0.323,-1.44,-0.345
2020-01-04T07:57:50.727Z,392.0,4.11,-0.00171,-1.55,-1.17
2020-01-04T07:59:29.971Z,386.0,3.74,0.277,-1.19,-1.81
2020-01-04T08:01:09.215Z,389.0,3.69,0.163,-0.633,-2.13
2020-01-04T08:02:48.459Z,392.0,3.91,-0.144,-0.166,-2.38
2020-01-04T08:04:27.703Z,387.0,4.06,0.708,-1.64,-1.34
2020-01-04T08:06:06.947Z,389.0,3.98,-0.114,-2.51,0.00174
2020-01-04T08:07:46.191Z,394.0,3.27,-0.528,-2.38,1.22
2020-01-04T08:09:25.435Z,396.0,2.89,-0.473,-2.24,1.46
2020-01-04T08:11:04.679Z,392.0,2.77,-0.406,-2.51,0.617
2020-01-04T08:12:43.923Z,391.0,3.74,-0.0447,-2.22,0.427
2020-01-04T08:14:26.269Z,389.0,3.14,0.393,-2.48,0.00666
2020-01-04T08:16:05.513Z,395.0,2.98,-0.0883,-2.53,-1.04
2020-01-04T08:17:44.757Z,394.0,3.21,-0.097,-2.47,-0.96
2020-01-04T08:19:24.001Z,395.0,3.0,-0.413,-2.04,-0.516
2020-01-04T08:22:42.489Z,374.0,3.63,1.67,0.158,-1.37
2020-01-04T08:24:21.733Z,393.0,3.05,0.572,-1.52,-1.35
2020-01-04T08:26:00.977Z,386.0,3.25,1.22,-1.13,-1.24
